feature,logOR,se_wald,p_wald,neglog10p,alpha,gamma,prev
3052,0.01696948160759453,0.006638907646081212,0.010586324381413376,1.975254802683737,-0.7253754609957488,0.02,0.3261383333333333
3053,-0.018235534494006667,0.006314900696253094,0.0038807063528380277,2.4110892184212647,-0.3083174123396324,-0.02,0.423135
3054,-0.01900754715676301,0.059919013070742475,0.7510761961829359,0.12431600187309548,-5.895540850255203,-0.02,0.0027416666666666666
3055,-0.025203124326685155,0.008063854633680926,0.001775370007881523,2.7507111211244046,1.508803304996867,-0.02,0.8191816666666667
3056,-0.0222574902192624,0.00624982152303989,0.0003690229617431251,3.432946609862407,-0.12570906710453733,-0.02,0.46854666666666667
3057,-0.016872984363117544,0.007849602028094966,0.031592114899846285,1.5004212997488966,1.4192105114471538,-0.02,0.805255
3058,-0.021538334344745794,0.007149467250540521,0.002590380697358566,2.5866364047943358,-1.0652134965439286,-0.02,0.25762
3059,0.017409055048368847,0.006273662862684901,0.005521143208758183,2.257970987877645,-0.233816825798991,0.02,0.4420616666666667
3060,0.013829430393418789,0.010927754233231545,0.20568043158678917,0.6868070250682086,2.313346001102812,0.02,0.9099983333333334
3061,-0.004981994767908116,0.026004916231126374,0.8480720258695398,0.0715672620011277,4.209109882614499,-0.02,0.9854583333333333
3062,-0.0003399234504259872,0.00823137024725854,0.9670598458921872,0.01454664904366375,-1.562403961307104,0.02,0.17357666666666666
3063,0.016392206650339525,0.00630655790304064,0.009343262320232476,2.029501457785104,-0.31015768493951223,0.02,0.42257
3064,-0.01789579352486955,0.030559881757436586,0.5581459591207434,0.25325221512759677,4.547343041712027,-0.02,0.9895883333333333
3065,0.018266799850279188,0.007013023733931098,0.009195561835627183,2.036421730845873,0.982107544545564,0.02,0.726885
3066,-0.04641714990237632,0.040677857635166056,0.25383192670239985,0.5954537537202674,-5.095893307554536,0.02,0.006063333333333333
3067,0.012566289818257756,0.0076208755575170725,0.09916199010555642,1.0036547658575374,-1.3173731698119415,0.02,0.211305
3068,-0.02087925855802974,0.006946857901639658,0.002650847204360741,2.5766153044115345,-0.929778308109487,-0.02,0.28186833333333333
3069,-0.01774761443865467,0.008697977409462031,0.0413075119398736,1.3839709629349388,-1.7156012889471672,-0.02,0.15265333333333334
3070,-0.08148531305294363,0.10104426209816168,0.4199938779599003,0.3767570400487923,-7.729900417764539,0.02,0.0009966666666666668
3071,0.05364201706807619,0.05011613100220381,0.2844598547321614,0.5459790160826659,-5.614539177087451,0.02,0.00377
3072,-0.011858914280840087,0.019451942004726806,0.5420923937661329,0.2659266863710778,-3.5939458286705426,-0.02,0.02655
3073,-0.020396538349454475,0.009368770796272331,0.029474799473759635,1.5305491408634384,1.9390034855529727,-0.02,0.8744583333333333
3074,-0.030831127938580786,0.012270522675649495,0.01198392472415893,1.9214009276139905,-2.573929997900355,-0.02,0.07048666666666667
3075,0.0374564160014735,0.012805300699947085,0.0034437744434386787,2.4629653012305317,2.664760255628006,0.02,0.9354633333333333
3076,0.015837372170762195,0.006972572050085672,0.023123884595627184,1.6359392067250214,-0.9721891033918799,0.02,0.2743933333333333
3077,-0.012875149095896727,0.037516162915372714,0.7314559854837103,0.1358118019196083,-4.952805270843546,-0.02,0.0070016666666666665
3078,-0.018996866063318876,0.007511662145636533,0.01143935593556032,1.941598426723614,-1.25139195023835,-0.02,0.22297833333333333
3079,-0.018891542153354833,0.05006564013082608,0.7059243112655635,0.15124186121711847,5.563734367024649,-0.02,0.99615
3080,0.03145286496491092,0.0194265120021256,0.10543240011698798,0.9770259068681465,-3.623637800689587,0.02,0.026003333333333333
3081,0.010721115572735687,0.008371709744034438,0.20032143597424634,0.6982725752834816,-1.6177527479419882,0.02,0.16549666666666665
3082,-0.02159373261876985,0.006607481791755137,0.001082824455883318,2.9654419441323823,-0.6815232886901319,-0.02,0.33717
3083,-0.004611118669716594,0.021386254347743466,0.8292907261559631,0.08129319124593284,3.8132951402914133,-0.02,0.9783366666666666
3084,-0.00450844295087375,0.02039057847313353,0.8250112844039623,0.08354011118237031,3.735039224210298,-0.02,0.9761133333333334
3085,-0.04261564434226447,0.10024638491409413,0.6707571890100384,0.1734346639699872,-7.244758856157412,-0.02,0.00099
3086,0.022776359316036755,0.006308909285819223,0.00030597314746325533,3.5143166860028945,-0.32392209179359344,0.02,0.42051666666666665
3087,0.021108474032356397,0.007057671495085565,0.0027819730553226957,2.5556470806636487,1.0077220573277128,0.02,0.731975
3088,0.011964491689001874,0.008206221759608372,0.14484657686660907,0.8390917639431963,-1.5614445196368376,0.02,0.17393833333333333
3089,-0.025577560223446635,0.020219006472982838,0.20586216125763146,0.6864234720666621,3.704900699821983,-0.02,0.9759716666666667
3090,-0.019914084229099432,0.007082967434697314,0.004930413822608828,2.3071166277140343,1.0478925965815329,-0.02,0.7393966666666667
3091,-0.030922853968419147,0.006301111081363019,9.223336362818163e-07,6.035111952930897,0.30854715314299086,-0.02,0.576505
3092,-0.01695582711177163,0.006291135978814724,0.00703478216468111,2.1527493461527154,-0.2606248746109915,-0.02,0.4356
3093,0.0100080742421734,0.008431751933830023,0.2352470493338421,0.6284758151528493,1.6288778419978998,0.02,0.83584
3094,-0.019692251673888002,0.006555429448254173,0.0026648984715794406,2.5743193322556963,0.651468093143756,-0.02,0.6569316666666667
3095,0.015138684395736493,0.00974369361547818,0.12025825555447196,0.9198851002457301,-2.03852607837767,0.02,0.1149
3096,0.018443259214039383,0.007968885910989649,0.020645311828891,1.6851785531116859,-1.4709290056252784,0.02,0.18703833333333333
3097,0.014300067638817186,0.0065924347017350315,0.030070285722415165,1.5218624452922749,-0.6848042144487986,0.02,0.3357733333333333
3098,0.019166182554544834,0.00632330963925463,0.002437157540310028,2.6131163966766042,0.32469058544123697,0.02,0.5807233333333334
3099,-0.006329576554105447,0.01812369046960237,0.726906699387768,0.13852132853761429,3.445145675080039,-0.02,0.9695883333333334
3100,-0.013330121186904879,0.006564631137978032,0.04229587851187787,1.3737019500423442,-0.6477242676820752,-0.02,0.3452
3101,-0.022386423953612487,0.01844256336409251,0.2248066986492615,0.6481907520750985,3.5029562358267983,-0.02,0.9709166666666667
3102,-0.028052132284969077,0.010903946755205023,0.01009207072052036,1.996019714810811,-2.3003821356712715,-0.02,0.09110333333333333
3103,-0.011457093108713637,0.04342657521903348,0.791913405050552,0.10132230548729179,-5.226617440616065,0.02,0.0052116666666666665
3104,0.008585315862683289,0.006413367320287393,0.18068150732719546,0.7430862950137161,-0.4870351943208864,0.02,0.381705
3105,-0.01616138685300616,0.006256176047765092,0.009786892687257439,2.009355173670258,-0.15847564267396264,-0.02,0.460995
3106,0.01821463748013949,0.01853848721941786,0.3258383425612901,0.48699781203793324,-3.505208027931385,0.02,0.028838333333333334
3107,-0.02863861985363477,0.01152334565018824,0.012945337907456046,1.8878866088499482,-2.430583217034325,-0.02,0.08069833333333333
3108,-0.030604066717951055,0.015757545789585815,0.05211472637402221,1.2830395381347972,-3.13092274785859,-0.02,0.041485
3109,0.00909419477568773,0.008103542025291554,0.26175643484462874,0.5821026331136343,-1.520369289006612,0.02,0.17986
3110,-0.019367724404536216,0.006808836855288868,0.004448143254198528,2.3518212345766063,-0.8353791557228079,-0.02,0.3013533333333333
3111,0.006195000902161359,0.023191882465097142,0.7893772585389476,0.10271538951044502,3.9864870119982063,0.02,0.9815316666666667
3112,0.03999279548623517,0.029349729191415,0.17299942844978278,0.7619553316776526,-4.509214298656522,0.02,0.011163333333333334
3113,-0.027643131009786454,0.00632225474571483,1.2291444140288473e-05,4.910397088202834,-0.31715957897666114,-0.02,0.42095
3114,0.03226672083541264,0.010177747545751323,0.0015227092453356497,2.8173830153778114,-2.168759143342052,0.02,0.10313
3115,0.020795679377118896,0.021368458998589197,0.33045635068732615,0.48088589747199056,-3.8231825310000342,0.02,0.02151
3116,-0.031313893637152625,0.020119425218949816,0.11961276629678996,0.922222465528496,3.6768610103061343,-0.02,0.9758016666666667
3117,0.021503292024413888,0.012142061748489615,0.07656480131855975,1.1159708401113748,-2.5788705683450885,0.02,0.070165
3118,0.16406445307957485,0.09201313684614279,0.07457740488692992,1.1273927331079272,-10.090897401177344,0.02,0.0010516666666666667
3119,0.022703890189630056,0.011324254060063299,0.044974746944330346,1.3470312715841926,-2.4187819809800093,0.02,0.08165166666666666
3120,-0.03126685438764621,0.011666990248795412,0.007363497029456829,2.1329158840452056,-2.4679906188370824,-0.02,0.07865333333333334
3121,0.007520274058457062,0.008773408453409993,0.3913527324551702,0.40743162955571244,-1.7544575813023857,0.02,0.147695
3122,0.01934223527556597,0.02464397205951858,0.43253167447979957,0.3639820834636733,4.0972557301348935,0.02,0.98356
3123,0.009575687643219007,0.014296407417616237,0.5029873470078872,0.29844293978258235,2.9379187755665503,0.02,0.9496916666666667
3124,-0.04281217409303225,0.025933566162123837,0.09877120489243484,1.0053696483176155,4.235940747369146,-0.02,0.985675
3125,0.023355945065361837,0.03568629896585596,0.51280303927586,0.29004940950947405,-4.861384164713469,0.02,0.00759
3126,-0.011570050846073586,0.007140349771359711,0.10515154882394201,0.978184326013917,-1.057140473283578,-0.02,0.25754166666666667
3127,0.019435040393897443,0.015613829010540219,0.2132300958743304,0.6711514978175789,3.1262736874118007,0.02,0.95797
3128,-0.03148747725845209,0.029172050979032582,0.2804221989594119,0.5521876094501451,-4.453334250289517,-0.02,0.011756666666666667
3129,-0.0132949904319768,0.009731641915063375,0.1718884103160645,0.7647534049037812,-2.019584839830743,-0.02,0.11686166666666667
3130,0.02294539668591728,0.015822909914696155,0.14702015039484181,0.8326231373229392,-3.1799077674684932,0.02,0.03995833333333333
3131,-0.005903146707097774,0.017187064389245908,0.7312490330964538,0.13593469516091153,-3.3401562598505796,-0.02,0.034166666666666665
3132,-0.05577675116314589,0.04383532123647311,0.20322545703500794,0.6920218910862227,-5.234708646837454,-0.02,0.005245
3133,-0.0068819629701211,0.00920197552584039,0.45453322953613295,0.34243436133827787,-1.8806976958986084,-0.02,0.132705
3134,-0.04924820762341656,0.014210128374945327,0.0005288300873438461,3.276683843999555,-2.904623526523352,-0.02,0.05206
3135,-0.015068096031218779,0.006799553310677103,0.026688622688802666,1.5736738381303301,-0.8303425202757299,-0.02,0.3022766666666667
3136,-0.029678245392042547,0.01450425226134897,0.04073910846914555,1.389988479291846,-2.964540883267854,-0.02,0.04933166666666667
3137,0.07096015229931363,0.02385404564408447,0.0029321418959424917,2.532815016591041,4.0054333502936,0.02,0.9819133333333333
3138,0.004456865205026363,0.018502570289513447,0.8096495446528066,0.09170292403321952,-3.503323866330393,0.02,0.02917
3139,-0.01573539078543025,0.04236823659583182,0.7103426538631158,0.1485321065144752,-5.182712992132356,0.02,0.00549
3140,0.00807540697305937,0.008438159829986804,0.3385619902714142,0.47036180092872937,1.6314568216403653,0.02,0.8362983333333334
3141,0.01843133049480816,0.007195617237226631,0.010423137658403185,1.9820015264674629,-1.1017402080557797,0.02,0.24846333333333334
3142,0.02108204593209484,0.006370434959410918,0.0009351039399415071,3.029140113155085,0.4054437016536443,0.02,0.5997666666666667
3143,-0.039629179913657026,0.020392493556857395,0.051977273569678954,1.28418650484074,-3.672160750028727,-0.02,0.024471666666666666
3144,-0.03158472156126503,0.019527144420723286,0.10577519538324394,0.9756161637864448,3.6300140537688232,-0.02,0.9742733333333333
3145,-0.023627699625624422,0.0981516227317478,0.8097670749918,0.09163988555732457,-9.024399150079756,0.02,0.0010216666666666666
3146,0.013732317800094151,0.006621823097427997,0.03809815492092532,1.419096056530785,-0.7033421917561092,0.02,0.32987333333333335
3147,-0.030954097667590608,0.010618183331492819,0.003554639277337972,2.4492044646417317,-2.228203599709119,-0.02,0.09679
3148,-0.02825576652770674,0.007345732049593974,0.00011978997173141609,3.9215795375727804,-1.158031848075118,-0.02,0.2385
3149,-0.02670025274889438,0.008948170747086212,0.0028461992900018626,2.5457346940205627,-1.7926633416796485,-0.02,0.14319
3150,-0.0021334719775816997,0.02739428761587663,0.9379233677034686,0.027832643863025638,4.31110945205504,-0.02,0.986895
3151,0.012404552263586756,0.006240338165319742,0.04683367086996971,1.3294418004478796,-0.09366015957701324,0.02,0.47726166666666664
3152,0.001757265493598958,0.04827597239633488,0.970963082223494,0.012797282441554586,-5.492433458884325,-0.02,0.004181666666666667
3153,-0.023029164372884166,0.010071717951956704,0.022223972396844777,1.6531783110190514,-2.1112853870594415,-0.02,0.10857
3154,-0.015540606877989856,0.006577111522016138,0.018135908956480613,1.741460673064453,-0.6468725232684269,-0.02,0.34276666666666666
3155,0.012435510078496024,0.013798394452297526,0.3674666964556157,0.43478201494971946,-2.8632298104564846,0.02,0.05359833333333333
3156,-0.018160028216178625,0.015819530747093233,0.2509892603634434,0.6003448612467737,-3.1635053344558575,-0.02,0.04086833333333333
3157,0.022531288447033355,0.006626293383475497,0.0006731555964547204,3.1718845392361765,-0.7176363670867174,0.02,0.327915
3158,0.01661120141705605,0.010464668270700011,0.11243101232244114,0.9491138789555489,-2.223178461259735,0.02,0.09761166666666667
3159,-0.020132142394033457,0.011969656976335662,0.09258213526171742,1.033472807116748,-2.5198899463475466,-0.02,0.07395833333333333
3160,0.01207542187390867,0.01978173761281007,0.5415751327977025,0.2663412851217969,3.622542127329747,0.02,0.9743483333333334
3161,-0.02313670797415364,0.008044285985250513,0.004025369830200214,2.3951942127279837,1.4980047988154357,-0.02,0.8178716666666667
3162,-0.02005338510446296,0.01823984064022875,0.2715815764294979,0.5660996950925475,-3.4555671682195586,0.02,0.030448333333333334
3163,0.007874309245217238,0.006787573583315249,0.24600538738039668,0.6090553819862191,-0.8407413330012544,0.02,0.30143333333333333
3164,0.03132073557199443,0.023075230012759265,0.17467591644709102,0.7577669695170399,3.937756526296716,0.02,0.9810783333333334
3165,-0.012431012811897594,0.010889991039287752,0.2536585496238082,0.5957504950975455,2.322242250402378,-0.02,0.9105116666666667
3166,-0.022042497804573614,0.0075401522899945506,0.0034628797021025457,2.4605625952598116,-1.2595838900198815,-0.02,0.22094166666666668
3167,0.019032424971590318,0.009638778294792113,0.04831717239284028,1.315898489331431,-2.0146823649111445,0.02,0.11758333333333333
3168,0.012905060461045734,0.01606451841861079,0.42178578944004264,0.37490805634555446,-3.2074541127169462,0.02,0.03892166666666667
3169,-0.02671407438717567,0.010082116914121014,0.008057535357756936,2.0937977800576335,-2.1008687208012846,-0.02,0.10851833333333333
3170,0.020378878083176795,0.00942621119272,0.030623005272413305,1.513952190868971,-1.960192299588769,0.02,0.12376
3171,-0.01882343154633315,0.01010947992446401,0.06260894748278999,1.2033635970655234,-2.1202874439229777,-0.02,0.10742333333333333
3172,-0.006931582630182151,0.05210702573082574,0.8941729179944822,0.04857848783822408,5.619805497149144,-0.02,0.9964233333333333
3173,0.04011990226212909,0.014504230736373098,0.0056734138442953875,2.2461555358891094,-3.0014973261740723,0.02,0.047535
3174,-0.006977486630707478,0.006463752390131998,0.2803741356700581,0.5522620522384111,0.5423568302456407,-0.02,0.6328016666666667
3175,0.023098938706759307,0.008339790892395942,0.0056103404322694625,2.2510107852018892,-1.6079148894616897,0.02,0.16613333333333333
3176,-0.03474329286910448,0.027578057307408872,0.207735549950115,0.6824891759442714,4.347784790509403,-0.02,0.9873
3177,-0.008733283159835473,0.008277472022170721,0.29139492718037063,0.5355180130215853,-1.5765958651340832,-0.02,0.171815
3178,-0.014376976785878789,0.0076890559774854955,0.061511959179772265,1.2110404403081676,1.3421178530273414,-0.02,0.7939316666666667
3179,-0.023674330409643018,0.007055152396536159,0.0007919054309149311,3.1013266786176263,-0.9970260023350954,-0.02,0.26861
3180,0.009621339684882527,0.011184612172839498,0.3896622334244646,0.4093116845593047,-2.387027179643587,0.02,0.084475
3181,-0.01738735774345725,0.011804190709793955,0.14075595102089503,0.8515332345519221,-2.4971004764690314,-0.02,0.07612
3182,-0.04386100216632257,0.014285000273570667,0.002137553559834632,2.6700829945182867,-2.921475872558424,-0.02,0.051335
3183,0.02578456984204414,0.00749270674907311,0.0005789496625576068,3.2373591948629157,-1.2682552742432895,0.02,0.220225
3184,0.03169143203830471,0.006276922230163885,4.4440593962317265e-07,6.352220145211975,0.2126089643436495,0.02,0.5533416666666666
3185,-0.020265411286484448,0.038306599469288376,0.5967833537917655,0.22418329923713848,-4.961348584291765,0.02,0.006741666666666667
3186,-0.00690024682152752,0.015782038110433307,0.6619506983973822,0.17917435529035947,-3.1622955392534644,-0.02,0.040821666666666666
3187,0.028135047753734224,0.017383870522095557,0.10556413637251653,0.9764836009400149,3.361635096238312,0.02,0.9662216666666666
3188,0.02107071708104683,0.006263775397939704,0.0007684924885427285,3.114360373057387,0.18164029675610194,0.02,0.5450533333333333
3189,-0.07710602299990081,0.06735852997433679,0.25232906061566696,0.5980327291168783,-6.152165248037267,-0.02,0.0022416666666666665
3190,0.004788117100568341,0.010743171762909134,0.6558216680028122,0.18321423856845612,-2.276001541791694,0.02,0.09259
3191,-0.02737989905192406,0.006447257266157877,2.168923521995091e-05,4.663755761291979,0.5340521661913418,-0.02,0.6308416666666666
3192,0.0007761139322999135,0.013466045502529882,0.9540394646898234,0.020433659947346916,-2.804282637146203,0.02,0.05679666666666667
3193,-0.012262464756690388,0.007156487317014021,0.08662512070258614,1.062356147238081,-1.074709874317328,-0.02,0.255855
3194,-0.013947157625686995,0.007309395774679489,0.0563765328323879,1.248901636837305,-1.1447756597102245,-0.02,0.24046166666666666
3195,0.023250042686537683,0.018859591545003357,0.21765161362553498,0.6622381087222138,-3.547174135613595,0.02,0.02776
3196,-0.01756441521431202,0.0068292910106542955,0.010113518619708783,1.9950977216328298,-0.8580790633032913,-0.02,0.29803
3197,0.018621191643271442,0.006273409218703777,0.002994781457186074,2.5236348645605267,-0.23048549224562276,0.02,0.44207833333333335
3198,-0.028072570182620295,0.010038994842997221,0.005168296666573681,2.28665256526103,-2.09462197666403,-0.02,0.109655
3199,0.024586906300727036,0.014929368857494537,0.09958233737090766,1.0018176842929947,-3.0403140226519434,0.02,0.045095
3200,0.03159125962938626,0.01313551320314096,0.016171285387038117,1.7912554584911717,-2.7648155109342616,0.02,0.05893166666666667
3201,0.02329437100884417,0.007029174631328916,0.0009198618867696918,3.0362773751724648,-1.0078742429616039,0.02,0.26656166666666664
3202,0.012523527376482053,0.008509502823624688,0.1410989845669618,0.8504761116783387,-1.6681432731228796,0.02,0.15878
3203,0.013825897466431565,0.00656327385379316,0.035156169387978095,1.4539984516953564,-0.6543616382070359,0.02,0.3420666666666667
3204,-0.015119463675591834,0.0063494254483019924,0.017254777484163687,1.763090636953367,-0.3794690613061158,-0.02,0.4074833333333333
3205,0.02191838733846023,0.006343727104456072,0.0005500322095010094,3.259611877780357,-0.3890066538281708,0.02,0.4048116666666667
3206,-0.01460512665846313,0.007264218119059078,0.044372239709494714,1.352888649513654,-1.124061338107908,-0.02,0.24493333333333334
3207,-0.02286045791145867,0.0985318808034329,0.8165296458027473,0.08802804267891745,-8.135030158051737,0.02,0.0010133333333333333
3208,0.00858454913411149,0.011211708699310544,0.44386842795860404,0.352745744929569,-2.389046195588984,0.02,0.08407
3209,-0.006168677329999251,0.016453465944188502,0.7077225011910018,0.1501369963012846,3.2564211972207895,0.02,0.9628366666666667
3210,-0.02237953773086056,0.006775140033066114,0.0009559346119516836,3.019571813414042,-0.8167338464839764,-0.02,0.30701
3211,0.02226883222611199,0.01752047504341958,0.20372238566451484,0.6909612467170061,-3.412423550536113,0.02,0.03233833333333333
3212,-0.004155619062398924,0.027774560149680865,0.8810647299796049,0.05499218371023285,-4.360330630309533,-0.02,0.012788333333333334
3213,-0.030291196606231637,0.006972276651696024,1.3958041334104041e-05,4.855175519927092,0.9824953137417245,-0.02,0.7271583333333334
3214,-0.023035583452863995,0.008247789104154081,0.005223131344334131,2.282069052967845,-1.5570972562661656,-0.02,0.17454
3215,0.018240623447279922,0.009368758302969949,0.05153920044116954,1.2878623232061757,-1.9379287756747472,0.02,0.12567333333333333
3216,0.026395232379208534,0.008409833643090725,0.001697481502800078,2.7701949494631455,-1.6449784011135455,0.02,0.16244333333333333
3217,0.04559165289541924,0.029377544674766554,0.120680928816541,0.9183613559519204,-4.502119183934194,0.02,0.011108333333333333
3218,-0.018195579228131455,0.013479797655977064,0.17706709305883295,0.751862142541505,2.815426265346191,-0.02,0.9438433333333334
3219,0.09798806543507746,0.04659110101951449,0.035452675675850066,1.4503509822748308,-5.451508815143954,0.02,0.004263333333333333
3220,0.015344955850921608,0.03183938679255083,0.6298422826889036,0.20076818758312323,4.636933778685237,0.02,0.9902383333333333
3221,0.01343636009515452,0.007876132777394943,0.08801570170141061,1.0554398442818167,-1.4289769228597522,0.02,0.19331166666666666
3222,-0.02374474863534342,0.006251034715358622,0.00014555627429599808,3.836969069281166,-0.13589978837245464,-0.02,0.4673933333333333
3223,-0.02307232309275989,0.007325424062072085,0.0016348135254232851,2.78653177786502,-1.1536728651874988,-0.02,0.23987666666666665
3224,0.030679513864658333,0.006935328243165986,9.70440155467376e-06,5.013031241266496,0.916674408806273,0.02,0.7154666666666667
3225,-0.03313968532011812,0.08644972264792986,0.7014672674246912,0.15399258965130302,-6.66577276174084,-0.02,0.001325
3226,0.018588220138543936,0.006241473439877906,0.0028996734209540513,2.5376509122611224,0.07748193421867611,0.02,0.52042
3227,-0.022714323345961192,0.007055878388578656,0.0012854627367378131,2.8909405082577635,-1.0004413803289336,-0.02,0.2684166666666667
3228,0.02709197981768188,0.0254809707846112,0.28768037861742735,0.5410897583695876,-4.1795436629017395,0.02,0.014973333333333333
3229,0.001892503255468603,0.009093665026477642,0.8351413081887312,0.0782400344871899,-1.8546175945450503,0.02,0.135895
3230,0.05638862659089678,0.09931952394573591,0.5702049617455628,0.24396900791511889,10.15724962930594,-0.02,0.9989833333333333
3231,0.04028970934940471,0.021526876295674617,0.06126191405792981,1.212809438286696,3.810893965089317,0.02,0.9780866666666667
3232,0.01569399533654552,0.006493697345236436,0.01565743488270124,1.8052793857989258,0.5673433971568078,0.02,0.6377333333333334
3233,0.03746473058450928,0.009272038349987308,5.331137832805221e-05,4.273180088952637,-1.925034174713186,0.02,0.12758833333333333
3234,0.023372017547552398,0.006579466337562937,0.00038192789498628187,3.418018620767311,0.6448515504003367,0.02,0.6567383333333333
3235,-0.03638933152996472,0.02047880147404248,0.07558028140514261,1.1215914954241233,3.742555596831762,-0.02,0.9767283333333333
3236,-0.014287594506952578,0.00821442611586418,0.08197680324953664,1.0863090213471023,-1.5441532279432586,-0.02,0.17561833333333332
3237,-0.030573550334028893,0.007454138587797872,4.103850887505388e-05,4.386808427601424,1.2475062736938842,-0.02,0.7770016666666667
3238,0.025866171797223742,0.016735702033198217,0.1222088438241248,0.912897364592323,3.2735332310193135,0.02,0.9634983333333333
3239,0.07850928802120755,0.0875336696309794,0.3697702089304793,0.4320680813279465,-6.618833827972577,0.02,0.001215
3240,-0.00946400307047482,0.00920163165069258,0.3037083082678609,0.5175433273259491,1.8833711823815549,-0.02,0.8683333333333333
3241,-0.0325920316300047,0.022301038343541923,0.1438897845977068,0.8419700375458564,-3.8880090278347677,-0.02,0.0203
3242,-0.0501451847932722,0.09938478101865438,0.6138707400741998,0.211923066615074,-7.956522097204178,0.02,0.0010116666666666666
3243,-0.012250424938580256,0.04209261342956803,0.771024529795193,0.11293180484757728,-5.188749296400448,-0.02,0.0055516666666666666
3244,-0.020534074572370862,0.011304588039480146,0.06930332870783237,1.159245905291149,2.420202333331586,-0.02,0.917945
3245,0.031446553437223815,0.017107121077399274,0.06603084341754734,1.1802531554114148,-3.3466211373806525,0.02,0.033813333333333334
3246,0.025326060562038587,0.01646988914856448,0.12411734946917975,0.9061675073643807,-3.272253352879221,0.02,0.036708333333333336
3247,0.019040959939268937,0.006236247915137632,0.0022636080691054005,2.645198766600244,-0.054304962438056714,0.02,0.4867766666666667
3248,0.0038344866978575415,0.014366070119280564,0.7895363709170083,0.10262785891125446,-2.9460067690890708,0.02,0.04944
3249,-0.014948928519157542,0.022404967478409348,0.5046348640894476,0.2970227483515139,-3.89073899949891,-0.02,0.019911666666666668
3250,0.02598873257367773,0.006321307740527857,3.934537558947973e-05,4.405106304575342,0.316944294811641,0.02,0.57884
3251,-0.014127041793924948,0.013452517499938123,0.2936532356329128,0.5321652094991179,-2.797201642633298,-0.02,0.05737
3252,0.008261157261499752,0.02526933457765365,0.743725208891787,0.12858749766129812,-4.158206224245079,-0.02,0.015386666666666667
3253,0.030980757991617227,0.012902690228739798,0.016345493287868353,1.7866019683863625,-2.7303739572132146,0.02,0.06125166666666667
3254,0.04012631214643649,0.034692391287137386,0.24742295192713903,0.606560015972215,4.80394772450781,-0.02,0.991675
3255,-0.05306794284085319,0.018201809927818165,0.0035508372050018565,2.4496692383123135,-3.429279018822145,-0.02,0.031145
3256,0.011034608961255743,0.02841269350429447,0.6977429922357667,0.15630451664315828,4.393848524648477,0.02,0.98774
3257,0.00359686594054168,0.008813688767135723,0.6832002971306999,0.1654519534399599,1.7589052220483545,0.02,0.853155
3258,-0.011731621441107846,0.007125499776217619,0.09967569842643692,1.0014107125586216,1.0611202537327389,-0.02,0.743315
3259,0.0029031984625146924,0.009715124820539668,0.7650675829706092,0.11630019933684288,-2.023407800393774,-0.02,0.11638
3260,-0.0017631289869628802,0.015439113458777977,0.9090801642860781,0.041397818238951736,3.1200518609295864,0.02,0.9574583333333333
3261,0.09802684123330363,0.03269248726189113,0.002713552397164351,2.5664617880223553,-4.741197894913374,0.02,0.008703333333333334
3262,-0.02964362120117513,0.007928242913706182,0.00018476105442410368,3.7333895679168143,-1.4273163649879685,-0.02,0.193745
3263,-0.02482863458329016,0.01192988315457038,0.0374143629839679,1.4269616446652615,2.532739327232906,-0.02,0.9272216666666667
3264,-0.006934510729258736,0.017763220083991307,0.6962512096723977,0.15723403727086693,-3.420788844889583,-0.02,0.03193
3265,0.010235481035764804,0.00903007004279598,0.25700914515146767,0.5900514229015635,-1.8338580600712313,0.02,0.13762833333333332
3266,0.008582491225226507,0.02330382025490399,0.7126593352648378,0.14711802157899342,-3.984872694656728,-0.02,0.01814
3267,0.03518464637788257,0.00632972129655111,2.718837471985297e-08,7.565616753107473,-0.37035203307509423,0.02,0.409045
3268,0.0548113261433619,0.025330029101150196,0.030473006336708994,1.5160846980242206,4.1085619553295,0.02,0.9841383333333333
3269,-0.005227010846043661,0.029186621362573363,0.8578676035383288,0.06657973253529488,-4.434337065650832,-0.02,0.011573333333333333
3270,-0.020353313897930093,0.010387979548681566,0.050076023656261986,1.300370164076883,2.205921879781129,-0.02,0.900945
3271,-0.021751332994938154,0.0073372412530896556,0.0030316432502311692,2.518321905801083,-1.1582753537517994,-0.02,0.238625
3272,-0.022100896247185614,0.0073750949922141715,0.0027292532788423395,2.5639561592734963,-1.178413729448431,-0.02,0.235155
3273,0.02760769141024015,0.008476516590728123,0.0011261155506261085,2.948417044276347,-1.661567863224378,0.02,0.15919166666666668
3274,0.03660917709983695,0.014806518868034047,0.013417021285191733,1.8723438912455888,-3.0457802564441403,0.02,0.04559666666666667
3275,0.014525163618683017,0.006975844160339748,0.03732340809973091,1.4280187065298233,-0.9688764949369384,0.02,0.27412166666666665
3276,-0.03487341574215828,0.009442036362254607,0.00022125723465706812,3.6551025198605345,-1.933779835116044,-0.02,0.126675
3277,0.004907235835251451,0.09808799888536116,0.9600993489565774,0.017683824802947515,-9.04007437467253,0.02,0.0010066666666666666
3278,-0.013930764952723152,0.006617769785558429,0.03528657891314336,1.452390445101774,0.7041868545892536,-0.02,0.669345
3279,-0.005671820704442231,0.009757754413194174,0.5610632754542519,0.2509881572269281,2.0375951960337524,-0.02,0.884945
3280,0.04378081980472893,0.01982692392390635,0.027233826455626706,1.564891334355472,-3.6994325347255312,0.02,0.024771666666666668
